	Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
61	ENSHGLP00100021226|ENSHGLG00100015628|ENSHGLT00100021451|protein_coding|DHX9|DExH-box-ENSMODP00000008627|ENSMODG00000006955|ENSMODT00000008797|protein_coding|DHX9|DExH-box	MA	0.053318899999999995	0.111384	0.478696	0.000218143	3753	291.743	3461.26		204	30.5422	173.458			0.0578327	0.918003:1.90686:1.10875:1.57142:0.358724:1	0.651225(0.543131:0.411342:0.999201)	-5077.24			
62	ENSHGLP00100006655|ENSHGLG00100004997|ENSHGLT00100006745|protein_coding|THBS1|thrombospondin-ENSMODP00000000814|ENSMODG00000000679|ENSMODT00000000832|protein_coding|THBS1|thrombospondin	MA	0.045762199999999996	0.24455100000000002	0.187127	1.04437e-17	3507	185.67	3321.33		179	41.1741	137.826			0.0562866	0.883049:0.925175:0.775209:0.889753:0.393669:1	0.656838(0.526068:0.444872:0.999573)	-4660.43			
63	ENSHGLP00100012791|ENSHGLG00100009470|ENSHGLT00100012937|protein_coding|INSR|insulin-ENSMODP00000018879|ENSMODG00000015101|ENSMODT00000019220|protein_coding|INSR|insulin	MA	0.0868353	0.196102	0.44280699999999995	1.57493e-07	3987	276.758	3710.24		342	49.3057	292.694			0.0944201	0.909242:1.09775:0.623357:1.04914:0.268632:1	0.632456(0.503759:0.394361:0.999248)	-5799.26			
64	ENSHGLP00100023781|ENSHGLG00100017470|ENSHGLT00100024023|protein_coding|NSD2|nuclear-ENSMODP00000005127|ENSMODG00000004162|ENSMODT00000005237|protein_coding|NSD2|nuclear	MA	0.0850573	0.281445	0.302216	2.3288999999999997e-16	4047	254.138	3792.86		350	63.5162	286.48400000000004			0.0973898	1.72817:1.72065:1.35805:1.66612:0.410494:1	0.640847(0.486417:0.441263:0.99486)	-5899.58			
65	ENSHGLP00100000833|ENSHGLG00100000684|ENSHGLT00100000865|protein_coding|EPHA7|EPH-ENSMODP00000022635|ENSMODG00000018150|ENSMODT00000023033|protein_coding|EPHA7|EPH	MA	0.00764206	0.0152909	0.49978	0.155754	2979	222.58700000000002	2756.41		24	3.3384199999999997	20.6616			0.00821357	1.48993:1.61885:1.66432:1.72515:0.565921:1	0.642689(0.512575:0.416499:0.998994)	-3461.93			
66	ENSHGLP00100017361|ENSHGLG00100012804|ENSHGLT00100017546|protein_coding|COL3A1|collagen-ENSMODP00000013550|ENSMODG00000010811|ENSMODT00000013799|protein_coding|COL3A1|collagen	MA	0.112541	0.27160100000000004	0.414361	1.87809e-11	4251	333.906	3917.09		431	73.5378	357.462			0.12503499999999998	1.53649:0.756052:0.952307:0.699118:0.44471:1	0.801834(0.720381:0.685825:0.999295)	-6046.29			
67	ENSHGLP00100026183|ENSHGLG00100019211|ENSHGLT00100026450|protein_coding|TAOK1|TAO-ENSMODP00000024124|ENSMODG00000019329|ENSMODT00000024551|protein_coding|TAOK1|TAO	MA	0.00667422	0.0076494	0.872516	0.464603	2997	190.37	2806.63		20	1.4426299999999999	18.5574			0.00673617	1.98909:2.35629:2.34121:2.44103:0.807627:1	0.637667(0.553:0.361:0.999)	-3385.04			
68	ENSHGLP00100021874|ENSHGLG00100016108|ENSHGLT00100022102|protein_coding|PTK2|protein-ENSMODP00000000848|ENSMODG00000000707|ENSMODT00000000866|protein_coding|PTK2|protein	MA	0.0289121	0.0894444	0.323241	0.000178695	3228	171.805	3056.2		99	14.6666	84.3334			0.0321338	0.426126:1.92835:0.817451:0.867384:0.730915:1	0.645311(0.541318:0.395543:0.999071)	-4083.7			
69	ENSHGLP00100023271|ENSHGLG00100017097|ENSHGLT00100023512|protein_coding|PLCL2|phospholipase-ENSMODP00000018422|ENSMODG00000014736|ENSMODT00000018755|protein_coding|PLCL2|phospholipase	MA	0.033923800000000004	0.0539851	0.628391	0.120361	3189	223.99099999999999	2965.01		108	11.5903	96.4097			0.0353329	0.979807:0.995739:0.741104:1.24367:0.13435:1	0.619674(0.50188:0.358083:0.99906)	-4041.9			
70	ENSHGLP00100017100|ENSHGLG00100012607|ENSHGLT00100017283|protein_coding|SETD2|SET-ENSMODP00000017559|ENSMODG00000014043|ENSMODT00000017885|protein_coding|SETD2|SET	MA	0.16156500000000001	0.819773	0.19708499999999998	1.2111899999999997e-91	5433	308.418	5124.58		854	199.78	654.22			0.19893	2.20074:0.874013:0.590827:1.16633:0.922728:1	0.635837(0.469906:0.437604:1)	-8854.64			
71	ENSHGLP00100025574|ENSHGLG00100018754|ENSHGLT00100025835|protein_coding|MAGI3|membrane-ENSMODP00000001044|ENSMODG00000000874|ENSMODT00000001064|protein_coding|MAGI3|membrane	MA	0.0390702	0.0707553	0.552188	0.016466099999999997	3369	281.22	3087.78		135	19.1137	115.88600000000001			0.0417151	0.747195:1.94982:0.508558:1.72186:0.302551:1	0.661773(0.574288:0.411922:0.99911)	-4334.82			
72	ENSHGLP00100011561|ENSHGLG00100008577|ENSHGLT00100011697|protein_coding|RC3H1|ring-ENSMODP00000005284|ENSMODG00000004289|ENSMODT00000005398|protein_coding|RC3H1|ring	MA	0.0468981	0.026857	1.7462099999999998	0.0796222	3393	378.22900000000004	3014.77		146	9.786430000000001	136.214			0.044663999999999995	0.469115:1.27413:0.2883:1.4475:0.0727854:1	0.684482(0.595848:0.458481:0.999117)	-4442.88			
73	ENSHGLP00100012850|ENSHGLG00100009519|ENSHGLT00100012996|protein_coding|XDH|xanthine-ENSMODP00000019349|ENSMODG00000015500|ENSMODT00000019697|protein_coding|XDH|xanthine	MA	0.09921369999999999	0.123426	0.80383	0.19201500000000002	3891	323.704	3567.3		359	36.4157	322.584			0.101228	0.353864:0.834954:0.437249:0.886483:0.114356:1	0.645464(0.520046:0.416345:1)	-5734.78			
74	ENSHGLP00100001615|ENSHGLG00100001262|ENSHGLT00100001654|protein_coding|AP3D1|adaptor-ENSMODP00000005711|ENSMODG00000004631|ENSMODT00000005831|protein_coding|AP3D1|adaptor	MA	0.058416199999999995	0.127003	0.45996000000000004	0.00015669799999999998	3513	240.044	3272.96		207	28.4674	178.533			0.0631028	1.17341:2.38146:0.18092:1.77188:0.388337:1	0.627275(0.543942:0.338737:0.999147)	-4708.46			
75	ENSHGLP00100007818|ENSHGLG00100005821|ENSHGLT00100007915|protein_coding|NEDD4L|neural-ENSMODP00000025569|ENSMODG00000020439|ENSMODT00000026021|protein_coding|NEDD4L|neural	MA	0.0127262	0.013394299999999998	0.950124	0.726337	2925	223.88099999999997	2701.12		37	2.96873	34.0313			0.0127774	0.959071:2.75586:0.594696:2.25187:0.654848:1	0.64276(0.527664:0.401639:0.998975)	-3459.12			
76	ENSHGLP00100016896|ENSHGLG00100012464|ENSHGLT00100017077|protein_coding|DUOX1|dual-ENSMODP00000022029|ENSMODG00000017660|ENSMODT00000022416|protein_coding|DUOX1|dual	MA	0.10609400000000001	0.260723	0.406923	1.5658e-13	4077	375.56300000000005	3701.44		439	87.6159	351.384			0.12033800000000001	0.995459:1.15738:0.624763:0.993013:0.276351:1	0.646569(0.533088:0.407353:0.999265)	-6254.53			
77	ENSHGLP00100023819|ENSHGLG00100017495|ENSHGLT00100024061|protein_coding|PLCB1|phospholipase-ENSMODP00000005444|ENSMODG00000004415|ENSMODT00000005561|protein_coding|PLCB1|phospholipase	MA	0.054225199999999994	0.09439810000000001	0.57443	0.0234822	3363	204.674	3158.33		180	18.2481	161.752			0.0566701	1.56362:1.50145:1.22497:1.60235:0.528515:1	0.617944(0.525847:0.328877:0.999109)	-4479.31			
78	ENSHGLP00100012972|ENSHGLG00100009608|ENSHGLT00100013121|protein_coding|CACNA1F|calcium-ENSMODP00000012386|ENSMODG00000009894|ENSMODT00000012611|protein_coding|CACNA1F|calcium	MA	0.128484	0.16005999999999998	0.802726	0.06823639999999999	4206	472.202	3733.8		494	67.2354	426.765			0.132029	0.825493:1.6087:0.445523:1.646:0.574355:1	0.636828(0.536733:0.373752:1)	-6536.37			
79	ENSHGLP00100014103|ENSHGLG00100010427|ENSHGLT00100014260|protein_coding|PIK3CB|phosphatidylinositol-4,5-bisphosphate-ENSMODP00000023181|ENSMODG00000018581|ENSMODT00000023594|protein_coding|PIK3CB|phosphatidylinositol-4,5-bisphosphate	MA	0.036724900000000005	0.07731160000000001	0.475024	0.00394988	3198	236.75400000000002	2961.25		122	17.5756	104.42399999999999			0.0397296	2.05796:2.32677:1.58317:2.06344:0.439973:1	0.620431(0.526242:0.335989:0.999063)	-4121.76			
80	ENSHGLP00100001140|ENSHGLG00100000910|ENSHGLT00100001175|protein_coding|ERBIN|erbb2-ENSMODP00000024530|ENSMODG00000019664|ENSMODT00000024966|protein_coding|ERBIN|erbb2	MA	0.11296099999999999	0.40895	0.276223	1.43256e-27	4194	261.49	3932.51		487	94.4884	392.51199999999994			0.131416	1.68281:1.35546:0.885481:1.47447:0.826216:1	0.631523(0.52466:0.370622:0.999285)	-6389.15			
81	ENSHGLP00100006179|ENSHGLG00100004645|ENSHGLT00100006265|protein_coding|EPHB1|EPH-ENSMODP00000023093|ENSMODG00000018518|ENSMODT00000023505|protein_coding|EPHB1|EPH	MA	0.0117946	0.05769640000000001	0.204426	5.572560000000001e-05	2766	193.176	2572.82		40	10.745	29.255			0.015000399999999999	2.50096:3.24588:3.13621:3.17454:1.86604:1	0.642444(0.48102:0.446312:1)	-3292.06			
82	ENSHGLP00100009552|ENSHGLG00100007081|ENSHGLT00100009662|protein_coding|PHLDB2|pleckstrin-ENSMODP00000022554|ENSMODG00000018090|ENSMODT00000022948|protein_coding|PHLDB2|pleckstrin	MA	0.0882374	0.197413	0.44696800000000003	3.4673400000000005e-06	3756	223.87599999999998	3532.12		325	40.3632	284.637			0.0947448	1.58709:1.58627:1.30668:1.57286:0.590034:1	0.635275(0.502394:0.40423:0.999202)	-5432.16			
83	ENSHGLP00100021050|ENSHGLG00100015510|ENSHGLT00100021275|protein_coding|PUM2|pumilio-ENSMODP00000012262|ENSMODG00000009811|ENSMODT00000012487|protein_coding|PUM2|pumilio	MA	0.0459892	0.0978263	0.47011099999999995	0.00111421	3192	257.881	2934.12		152	23.9414	128.059			0.050177099999999995	0.435886:1.72358:0.262629:0.939982:0.116126:1	0.695645(0.610432:0.476504:1)	-4223.27			
84	ENSHGLP00100021758|ENSHGLG00100016013|ENSHGLT00100021984|protein_coding|CARD11|caspase-ENSMODP00000000253|ENSMODG00000000213|ENSMODT00000000257|protein_coding|CARD11|caspase	MA	0.0758202	0.135156	0.5609810000000001	0.00456228	3447	218.986	3228.01		254	27.4023	226.59799999999998			0.0795898	1.43192:1.42003:1.11191:1.37055:0.282157:1	0.626667(0.527826:0.353043:0.99913)	-4841.89			
85	ENSHGLP00100013245|ENSHGLG00100009807|ENSHGLT00100013397|protein_coding|RIF1|replication-ENSMODP00000004539|ENSMODG00000003703|ENSMODT00000004639|protein_coding|RIF1|replication	MA	0.258601	0.559721	0.46201800000000004	3.35275e-25	6678	403.6	6274.4		1463	178.794	1284.21			0.2768	1.67461:1.73441:1.35426:1.68208:0.675955:1	0.624383(0.502694:0.370678:0.999775)	-11705.7			
86	ENSHGLP00100011766|ENSHGLG00100008736|ENSHGLT00100011903|protein_coding|ZFPM2|zinc-ENSMODP00000006611|ENSMODG00000005359|ENSMODT00000006748|protein_coding|ZFPM2|zinc	MA	0.0798746	0.161886	0.493399	6.530819999999999e-05	3411	262.56	3148.44		269	38.8925	230.107			0.0861874	0.994613:1.61689:0.254575:1.57575:0.31916:1	0.656415(0.537346:0.432777:0.999121)	-4852.79			
87	ENSHGLP00100013776|ENSHGLG00100010187|ENSHGLT00100013931|protein_coding|C5|complement-ENSMODP00000039339|ENSMODG00000019641|ENSMODT00000042449|protein_coding|C5|complement	MA	0.200856	0.388173	0.51744	2.07271e-11	4878	336.334	4541.67		861	107.79700000000001	753.203			0.213772	0.752521:1.07479:0.319509:1.10008:0.21762:1	0.615448(0.488322:0.358328:0.999693)	-8130.3			
88	ENSHGLP00100014613|ENSHGLG00100010812|ENSHGLT00100014774|protein_coding|MECOM|MDS1-ENSMODP00000034995|ENSMODG00000016133|ENSMODT00000036583|protein_coding|MECOM|MDS1	MA	0.0623278	0.123581	0.50435	0.00203852	3138	182.195	2955.81		193	21.0188	171.981			0.0658842	0.930497:0.931148:0.791015:1.01304:0.442298:1	0.643744(0.513849:0.418338:0.999045)	-4312.82			
89	ENSHGLP00100025655|ENSHGLG00100018816|ENSHGLT00100025919|protein_coding|PTK2B|protein-ENSMODP00000019886|ENSMODG00000015932|ENSMODT00000020242|protein_coding|PTK2B|protein	MA	0.0516686	0.109661	0.47116499999999994	0.000876252	3021	224.74599999999998	2796.25		160	23.3163	136.684			0.05598290000000001	1.27979:1.83608:1.22277:1.65674:0.805684:1	0.634094(0.546131:0.357143:0.999008)	-4077.36			
90	ENSHGLP00100004059|ENSHGLG00100003094|ENSHGLT00100004124|protein_coding|RAI1|retinoic-ENSMODP00000017608|ENSMODG00000014082|ENSMODT00000017934|protein_coding|RAI1|retinoic	MA	0.17718299999999998	0.26864699999999997	0.659537	2.7605700000000002e-05	5133	474.407	4658.59		807	107.93799999999999	699.062			0.185636	1.40301:1.60733:0.946349:1.61105:0.42022:1	0.698714(0.569258:0.526885:1)	-8395.62			
91	ENSHGLP00100005534|ENSHGLG00100004192|ENSHGLT00100005616|protein_coding|EGFR|epidermal-ENSMODP00000011264|ENSMODG00000009033|ENSMODT00000011482|protein_coding|EGFR|epidermal	MA	0.101409	0.15774100000000002	0.642885	0.00742347	3519	277.753	3241.25		336	39.5193	296.481			0.10585499999999999	0.726071:1.46987:0.369148:1.41991:0.217857:1	0.643526(0.514906:0.416099:0.999574)	-5214.01			
92	ENSHGLP00100014330|ENSHGLG00100010594|ENSHGLT00100014490|protein_coding|BMPR2|bone-ENSMODP00000020362|ENSMODG00000016287|ENSMODT00000020719|protein_coding|BMPR2|bone	MA	0.0493527	0.13308599999999998	0.37083499999999997	4.6462e-06	3096	227.49599999999998	2868.5		162	28.5419	133.458			0.05550549999999999	1.15789:1.22771:0.873039:1.22342:0.355658:1	0.65747(0.526137:0.447241:0.999032)	-4158.25			
93	ENSHGLP00100006313|ENSHGLG00100004735|ENSHGLT00100006400|protein_coding|ZNF335|zinc-ENSMODP00000017163|ENSMODG00000013728|ENSMODT00000017482|protein_coding|ZNF335|zinc	MA	0.120728	0.279976	0.43120600000000003	1.5528e-12	3936	348.625	3587.38		463	85.155	377.845			0.13483299999999998	1.28674:1.79863:0.786317:1.57414:0.604938:1	0.698044(0.595274:0.498857:1)	-6062.15			
94	ENSHGLP00100001544|ENSHGLG00100001212|ENSHGLT00100001582|protein_coding|FNIP1|folliculin-ENSMODP00000017643|ENSMODG00000014112|ENSMODT00000017971|protein_coding|FNIP1|folliculin	MA	0.0774706	0.26903699999999997	0.287955	4.0827600000000004e-14	3378	206.42700000000002	3171.57		274	50.5145	223.485			0.08917699999999999	1.64869:1.87949:1.35301:1.5867:0.668653:1	0.635611(0.497338:0.409938:0.999556)	-4841.42			
95	ENSHGLP00100024011|ENSHGLG00100017636|ENSHGLT00100024257|protein_coding|KIF14|kinesin-ENSMODP00000016083|ENSMODG00000012853|ENSMODT00000016380|protein_coding|KIF14|kinesin	MA	0.17522100000000002	0.574739	0.304871	1.63999e-36	4878	275.506	4602.49		801	131.461	669.539			0.197786	2.37666:1.44941:0.430554:1.37562:0.641157:1	0.611555(0.482176:0.353104:0.999385)	-7972.52			
96	ENSHGLP00100004865|ENSHGLG00100003691|ENSHGLT00100004937|protein_coding|VPS54|VPS54-ENSMODP00000003885|ENSMODG00000003191|ENSMODT00000003971|protein_coding|VPS54|VPS54	MA	0.03941	0.0792779	0.497113	0.00931471	2928	205.571	2722.43		119	15.6922	103.30799999999999			0.0422091	1.64119:1.77297:1.30283:1.60603:0.393275:1	0.623849(0.532242:0.340328:0.998976)	-3787.82			
97	ENSHGLP00100018934|ENSHGLG00100013973|ENSHGLT00100019132|protein_coding|CYLD|CYLD-ENSMODP00000016409|ENSMODG00000013111|ENSMODT00000016711|protein_coding|CYLD|CYLD	MA	0.037906800000000004	0.0724619	0.523127	0.0177836	2835	226.984	2608.02		110	15.6904	94.3096			0.040673400000000005	0.581411:1.71699:0.227676:1.4691:0.63606:1	0.63654(0.526427:0.384249:0.998943)	-3662.09			
98	ENSHGLP00100015743|ENSHGLG00100011622|ENSHGLT00100015915|protein_coding|WWC1|WW-ENSMODP00000009162|ENSMODG00000007383|ENSMODT00000009343|protein_coding|WWC1|WW	MA	0.0665893	0.24756799999999998	0.268974	1.7123699999999999e-15	3291	236.618	3054.38		240	53.6667	186.333			0.07960149999999999	1.84167:1.86303:1.45364:1.57106:0.504964:1	0.655131(0.548725:0.417577:0.999089)	-4647.05			
99	ENSHGLP00100005330|ENSHGLG00100004046|ENSHGLT00100005411|protein_coding|AP3B1|adaptor-ENSMODP00000024631|ENSMODG00000019733|ENSMODT00000025067|protein_coding|AP3B1|adaptor	MA	0.0795898	0.0665918	1.19519	0.5144880000000001	3231	234.43	2996.57		237	14.5601	222.44			0.0786467	0.800927:2.04993:0.329014:1.64871:0.46929:1	0.62786(0.520872:0.363636:0.999072)	-4482.3			
100	ENSHGLP00100012273|ENSHGLG00100009092|ENSHGLT00100012416|protein_coding|ACTN3|actinin-ENSMODP00000010140|ENSMODG00000008160|ENSMODT00000010336|protein_coding|ACTN3|actinin	MA	0.03171040000000001	0.0543336	0.583625	0.0722805	2691	223.579	2467.42		87	11.6921	75.3079			0.0335901	1.11679:1.04533:0.826014:1.22255:0.177154:1	0.647736(0.575724:0.368597:0.998886)	-3401.51			
101	ENSHGLP00100006606|ENSHGLG00100004957|ENSHGLT00100006696|protein_coding|ATP8A2|ATPase-ENSMODP00000010797|ENSMODG00000008674|ENSMODT00000011010|protein_coding|ATP8A2|ATPase	MA	0.09775410000000001	0.138703	0.704774	0.038954	3348	276.8	3071.2		309	35.0351	273.965			0.10114	0.752845:1.40054:0.541559:1.2329:0.300523:1	0.62832(0.510743:0.375112:0.999105)	-4939.48			
102	ENSHGLP00100004964|ENSHGLG00100003764|ENSHGLT00100005037|protein_coding|AP1G1|adaptor-ENSMODP00000002934|ENSMODG00000002407|ENSMODT00000002992|protein_coding|AP1G1|adaptor	MA	0.00733167	0.018408900000000002	0.398266	0.136075	2469	190.75	2278.25		20	3.47419	16.5258			0.00818748	1.33693:2.26317:1.53756:1.783:0.228507:1	0.636529(0.527913:0.382888:0.998786)	-2839.36			
103	ENSHGLP00100008022|ENSHGLG00100005968|ENSHGLT00100008120|protein_coding|VPS35|VPS35-ENSMODP00000015995|ENSMODG00000012784|ENSMODT00000016290|protein_coding|VPS35|VPS35	MA	0.00388742	0.00277524	1.40075	0.6915359999999999	2388	182.673	2205.33		9	0.502494	8.49751			0.00380235	0.963249:2.29381:2.71949:2.70628:0.988837:1	0.621916(0.558971:0.30803:0.998745)	-2681.73			
104	ENSHGLP00100015585|ENSHGLG00100011505|ENSHGLT00100015756|protein_coding|ZMIZ1|zinc-ENSMODP00000001331|ENSMODG00000001116|ENSMODT00000001359|protein_coding|ZMIZ1|zinc	MA	0.095597	0.135184	0.707163	0.0503125	3090	253.12	2836.88		278	31.1462	246.854			0.0988398	0.825012:1.82032:1.17722:1.59946:0.999878:1	0.686065(0.56741:0.491756:0.99903)	-4542.62			
105	ENSHGLP00100009117|ENSHGLG00100006777|ENSHGLT00100009226|protein_coding|TTBK1|tau-ENSMODP00000023681|ENSMODG00000018978|ENSMODT00000024101|protein_coding|TTBK1|tau	MA	0.100375	0.32614099999999996	0.307766	4.35044e-24	3789	360.35900000000004	3428.64		402	102.336	299.664			0.121847	2.84851:1.29976:0.266538:1.2775:0.571134:1	0.699301(0.608392:0.499223:0.990287)	-5663.1			
106	ENSHGLP00100002151|ENSHGLG00100001678|ENSHGLT00100002199|protein_coding|ERBB2|erb-b2-ENSMODP00000016093|ENSMODG00000012858|ENSMODT00000016390|protein_coding|ERBB2|erb-b2	MA	0.12446800000000001	0.164668	0.755872	0.0381355	3603	368.889	3234.11		414	54.2819	359.718			0.128583	0.874956:1.19572:0.551545:1.29621:0.283206:1	0.677787(0.578254:0.460873:0.994234)	-5600.52			
107	ENSHGLP00100007026|ENSHGLG00100005269|ENSHGLT00100007119|protein_coding|SBNO2|strawberry-ENSMODP00000006640|ENSMODG00000005382|ENSMODT00000006778|protein_coding|SBNO2|strawberry	MA	0.105236	0.146361	0.719015	0.0470822	3450	282.961	3167.04		340	37.5792	302.421			0.108609	0.81604:1.1806:0.607344:1.10195:0.348374:1	0.655362(0.55:0.416087:1)	-5155.34			
108	ENSHGLP00100007101|ENSHGLG00100005332|ENSHGLT00100007194|protein_coding|PLA2R1|phospholipase-ENSMODP00000006389|ENSMODG00000005189|ENSMODT00000006523|protein_coding|PLA2R1|phospholipase	MA	0.192063	0.664395	0.289079	9.38459e-41	4368	249.472	4118.53		772	133.74	638.26			0.21904	1.15356:1.25722:0.85151:1.15166:0.332484:1	0.624914(0.466369:0.408717:0.999657)	-7385.78			
109	ENSHGLP00100024276|ENSHGLG00100017826|ENSHGLT00100024523|protein_coding|Ctnnb1|catenin-ENSMODP00000014004|ENSMODG00000011192|ENSMODT00000014262|protein_coding|CTNNB1|catenin	MA	0.00146605	2.9623e-05	49.4902	0.570854	2343	285.449	2057.55		3	0.00838617	2.9916099999999997			0.00129105	8.49446:15.4288:20.0902:20.9705:0.01:1	0.674339(0.618286:0.40601:0.998721)	-2602.49			
110	ENSHGLP00100011517|ENSHGLG00100008543|ENSHGLT00100011651|protein_coding|SASH1|SAM-ENSMODP00000021028|ENSMODG00000016847|ENSMODT00000021398|protein_coding|SASH1|SAM	MA	0.117149	0.262128	0.44691400000000003	6.69536e-09	3657	264.45599999999996	3392.54		412	61.1894	350.811			0.127633	1.46445:1.15922:0.76942:1.2559:0.472279:1	0.657916(0.527482:0.446267:1)	-5560.7			
111	ENSHGLP00100017393|ENSHGLG00100012831|ENSHGLT00100017578|protein_coding|WWC3|WWC-ENSMODP00000021769|ENSMODG00000017437|ENSMODT00000022148|protein_coding|WWC3|WWC	MA	0.113344	0.206377	0.5492060000000001	4.1650600000000004e-05	3522	288.344	3233.66		382	53.3585	328.642			0.12095999999999998	0.899634:1.11209:0.704919:1.12488:0.525928:1	0.663721(0.561869:0.435606:0.993687)	-5391.7			
112	ENSHGLP00100012859|ENSHGLG00100009524|ENSHGLT00100013005|protein_coding|USP19|ubiquitin-ENSMODP00000027866|ENSMODG00000013305|ENSMODT00000029403|protein_coding|USP19|ubiquitin	MA	0.119949	0.190418	0.629922	0.0007391289999999999	3735	353.05400000000003	3381.95		422	59.9936	362.006			0.12661	0.977528:1.56241:0.560048:1.38886:0.435307:1	0.673756(0.586276:0.435795:0.999197)	-5765.34			
113	ENSHGLP00100003775|ENSHGLG00100002874|ENSHGLT00100003835|protein_coding|C3|complement-ENSMODP00000002605|ENSMODG00000002143|ENSMODT00000002659|protein_coding|C3|complement	MA	0.231265	0.19023299999999999	1.2157	0.0835307	4629	445.861	4183.14		858	69.161	788.8389999999999			0.22731300000000002	0.537953:1.06999:0.330883:1.41903:0.15894:1	0.633614(0.54407:0.356773:1)	-7809.07			
114	ENSHGLP00100017105|ENSHGLG00100012610|ENSHGLT00100017288|protein_coding|CLSTN3|calsyntenin-ENSMODP00000035688|ENSMODG00000018182|ENSMODT00000037274|protein_coding|CLSTN3|calsyntenin	MA	0.0417634	0.128824	0.32419000000000003	4.06122e-07	2706	222.312	2483.69		125	27.0453	97.9547			0.0489158	1.45067:1.45319:1.09777:1.40164:0.148436:1	0.666851(0.580752:0.42146:0.998341)	-3586.3			
115	ENSHGLP00100004222|ENSHGLG00100003204|ENSHGLT00100004289|protein_coding|DHX36|DEAH-box-ENSMODP00000019739|ENSMODG00000015820|ENSMODT00000020093|protein_coding|DHX36|DEAH-box	MA	0.07355010000000001	0.0835095	0.8807389999999999	0.562647	2997	200.363	2796.64		207	15.5718	191.428			0.0742159	1.18172:1.31962:0.917689:1.27654:0.276922:1	0.6285(0.5275:0.359:0.999)	-4172.22			
116	ENSHGLP00100023115|ENSHGLG00100016988|ENSHGLT00100023355|protein_coding|BAG6|BCL2-ENSMODP00000031696|ENSMODG00000015317|ENSMODT00000033269|protein_coding|BAG6|BCL2	MA	0.0865298	0.0820365	1.05477	0.845841	3240	409.14099999999996	2830.86		261	31.4534	229.547			0.0859624	0.679249:1.04207:0.305114:1.13232:0.297015:1	0.728338(0.655412:0.530527:0.999075)	-4592.07			
