	Sequence	Method	Ka	Ks	Ka/Ks	P-Value(Fisher)	Length	S-Sites	N-Sites	Fold-Sites(0:2:4)	Substitutions	S-Substitutions	N-Substitutions	Fold-S-Substitutions(0:2:4)	Fold-N-Substitutions(0:2:4)	Divergence-Time	Substitution-Rate-Ratio(rTC:rAG:rTA:rCG:rTG:rCA/rCA)	GC(1:2:3)	ML-Score	AICc	Akaike-Weight	Model
60	ENSEEUP00000002893|ENSEEUG00000003131|ENSEEUT00000003158|protein_coding|HYOU1|hypoxia-ENSPCAP00000011893|ENSPCAG00000012639|ENSPCAT00000012732|protein_coding|HYOU1|hypoxia	MA	0.052448400000000006	0.113898	0.46048599999999995	0.00110671	2586	207.583	2378.42		140	22.3068	117.693			0.057381100000000004	1.60249:1.83242:1.17971:1.62711:0.342601:1	0.636757(0.58:0.364865:0.965405)	-3457.12			
61	ENSEEUP00000002699|ENSEEUG00000002909|ENSEEUT00000002943|protein_coding|C5|complement-ENSPCAP00000015869|ENSPCAG00000016914|ENSPCAT00000016956|protein_coding|C5|complement	MA	0.130904	0.276929	0.472696	1.1980499999999998e-07	3240	230.61700000000002	3009.38		403	56.2195	346.78			0.141297	0.789034:1.16141:0.48134:1.16916:0.253148:1	0.497123(0.399199:0.29439:0.797781)	-5029.58			
62	ENSEEUP00000012342|ENSEEUG00000013462|ENSEEUT00000013534|protein_coding|NEDD4L|neural-ENSPCAP00000011360|ENSPCAG00000011954|ENSPCAT00000012166|protein_coding|NEDD4L|neural	MA	0.0429698	0.192948	0.222701	3.2666200000000006e-10	2253	144.868	2108.13		111	26.1745	84.8255			0.052613400000000005	1.10112:1.02475:0.994097:1.04551:1.01645:1	0.569244(0.468557:0.358763:0.880412)	-3031.26			
63	ENSEEUP00000000733|ENSEEUG00000000824|ENSEEUT00000000824|protein_coding|PDGFRA|platelet-ENSPCAP00000005331|ENSPCAG00000005607|ENSPCAT00000005711|protein_coding|PDGFRA|platelet	MA	0.0888282	0.144017	0.616792	0.0243043	2655	174.12900000000002	2480.87		226	23.0904	202.91			0.09244780000000001	1.07103:1.23536:0.95007:1.24106:0.49232:1	0.554839(0.458986:0.318433:0.887097)	-3830.21			
64	ENSEEUP00000009559|ENSEEUG00000010481|ENSEEUT00000010487|protein_coding|GLI1|GLI-ENSPCAP00000014765|ENSPCAG00000015756|ENSPCAT00000015786|protein_coding|GLI1|GLI	MA	0.08227489999999998	0.23399099999999998	0.351615	3.3018800000000006e-10	2727	239.107	2487.89		232	49.801	182.199			0.09557760000000001	1.66524:1.50366:1.19214:1.48187:0.556165:1	0.655303(0.540909:0.512273:0.912727)	-3921.6			
65	ENSEEUP00000001790|ENSEEUG00000001960|ENSEEUT00000001968|protein_coding|PHLDB2|pleckstrin-ENSPCAP00000003554|ENSPCAG00000003753|ENSPCAT00000003786|protein_coding|PHLDB2|pleckstrin	MA	0.0581466	0.26700999999999997	0.21777	3.90995e-13	2526	142.441	2383.56		162	34.8831	127.117			0.06992430000000001	3.51813:2.52522:1.58639:2.0596:0.55272:1	0.533653(0.424581:0.340782:0.835595)	-3447.51			
66	ENSEEUP00000004538|ENSEEUG00000005000|ENSEEUT00000004973|protein_coding|LRFN5|leucine-ENSPCAP00000005882|ENSPCAG00000006347|ENSPCAT00000006294|protein_coding|LRFN5|leucine	MA	0.0236407	0.0351853	0.671892	0.270656	2112	162.861	1949.14		51	5.64078	45.3592			0.024531	1.30124:1.48361:1.03075:1.70435:0.292958:1	0.627778(0.477778:0.417361:0.988194)	-2585.3			
67	ENSEEUP00000008908|ENSEEUG00000009767|ENSEEUT00000009773|protein_coding|NFATC2|nuclear-ENSPCAP00000015463|ENSPCAG00000016493|ENSPCAT00000016521|protein_coding|NFATC2|nuclear	MA	0.05752080000000001	0.13189	0.436126	0.00015167299999999998	2517	207.165	2309.84		149	25.4149	123.585			0.0636418	1.30853:1.43207:1.01061:1.34401:0.201102:1	0.661361(0.546652:0.477497:0.959934)	-3431.86			
68	ENSEEUP00000002171|ENSEEUG00000002366|ENSEEUT00000002376|protein_coding|ADAMTS18|ADAM-ENSPCAP00000000376|ENSPCAG00000000381|ENSPCAT00000000403|protein_coding|ADAMTS18|ADAM	MA	0.0958605	0.479471	0.19993	4.577609999999999e-30	2733	182.079	2550.92		285	74.98	210.02			0.12141800000000001	1.412:1.43567:1.09197:1.27885:0.2342:1	0.57542(0.4327:0.418249:0.87531)	-4147.02			
69	ENSEEUP00000000842|ENSEEUG00000000938|ENSEEUT00000000941|protein_coding-ENSPCAP00000003817|ENSPCAG00000004050|ENSPCAT00000004068|protein_coding	MA	0.305086	1.27148	0.239947	8.517199999999998e-155	6438	327.509	6110.49		1658	302.732	1355.27			0.354248	1.6522:1.62957:1.32264:1.51754:0.596696:1	0.556603(0.432557:0.340909:0.896341)	-11862.8			
70	ENSEEUP00000005256|ENSEEUG00000005728|ENSEEUT00000005767|protein_coding|CCAR2|cell-ENSPCAP00000006960|ENSPCAG00000007376|ENSPCAT00000007438|protein_coding|CCAR2|cell	MA	0.0901898	0.130245	0.692465	0.056578199999999995	2682	250.13	2431.87		230	29.7448	200.255			0.09392539999999999	2.12892:3.56903:1.23665:2.26566:0.941858:1	0.688454(0.644134:0.422346:0.998883)	-3913.99			
71	ENSEEUP00000008842|ENSEEUG00000009641|ENSEEUT00000009700|protein_coding|ACIN1|apoptotic-ENSPCAP00000006205|ENSPCAG00000006599|ENSPCAT00000006638|protein_coding|ACIN1|apoptotic	MA	0.0839842	0.434087	0.193473	5.719159999999999e-30	2937	197.951	2739.05		271	73.6995	197.3			0.107581	4.46183:1.84682:1.37013:1.35015:0.920225:1	0.573359(0.480303:0.407576:0.832197)	-4230.02			
72	ENSEEUP00000011916|ENSEEUG00000012993|ENSEEUT00000013075|protein_coding|MAP3K5|mitogen-activated-ENSPCAP00000002053|ENSPCAG00000002064|ENSPCAT00000002182|protein_coding|MAP3K5|mitogen-activated	MA	0.0503457	0.114254	0.440647	0.00282383	2370	166.26	2203.74		123	17.9807	105.01899999999999			0.054828999999999996	1.1762:1.19045:1.05167:1.19319:0.545098:1	0.517663(0.437849:0.301594:0.813546)	-3171.09			
73	ENSEEUP00000012680|ENSEEUG00000013860|ENSEEUT00000013906|protein_coding|UNC13D|unc-13-ENSPCAP00000004393|ENSPCAG00000004591|ENSPCAT00000004686|protein_coding|UNC13D|unc-13	MA	0.0677281	0.153774	0.44043999999999994	2.6830999999999998e-05	2445	241.707	2203.29		172	34.2981	137.702			0.0762344	1.06501:1.75711:0.58924:1.18462:0.336228:1	0.58364(0.544118:0.342371:0.86443)	-3462.13			
74	ENSEEUP00000002580|ENSEEUG00000002817|ENSEEUT00000002819|protein_coding|DDX3X|DEAD-box-ENSPCAP00000007063|ENSPCAG00000007534|ENSPCAT00000007547|protein_coding|DDX3X|DEAD-box	MA	0.00996481	0.00975837	1.02116	0.5150779999999999	1941	148.986	1792.01		19	1.43045	17.5695			0.00994896	2.11898:2.24337:2.68653:2.86562:0.875452:1	0.656379(0.506944:0.463735:0.998457)	-2217.56			
75	ENSEEUP00000008903|ENSEEUG00000009772|ENSEEUT00000009767|protein_coding|MID1|midline-ENSPCAP00000014099|ENSPCAG00000015089|ENSPCAT00000015079|protein_coding|MID1|midline	MA	0.00789092	0.0262779	0.300288	0.0511171	1854	100.01700000000001	1753.98		16	2.55341	13.4466			0.00888283	0.306589:2.59778:0.484752:1.14666:0.01:1	0.58483(0.464072:0.365269:0.92515)	-2148.58			
76	ENSEEUP00000006139|ENSEEUG00000006658|ENSEEUT00000006722|protein_coding|ERBB2|erb-b2-ENSPCAP00000006065|ENSPCAG00000006412|ENSPCAT00000006488|protein_coding|ERBB2|erb-b2	MA	0.0856289	0.26600300000000004	0.321909	9.78613e-12	2547	202.55	2344.45		229	48.4555	180.545			0.09997310000000001	0.763217:1.29034:0.784552:0.954891:0.418212:1	0.579345(0.498741:0.396725:0.842569)	-3781.47			
77	ENSEEUP00000008879|ENSEEUG00000009735|ENSEEUT00000009741|protein_coding|MECOM|MDS1-ENSPCAP00000000907|ENSPCAG00000000947|ENSPCAT00000000962|protein_coding|MECOM|MDS1	MA	0.0313233	0.0150183	2.08568	0.32695100000000005	2061	164.24200000000002	1896.76		61	2.43158	58.5684			0.030024000000000002	0.0326246:0.951709:0.440381:1.18131:0.398987:1	0.58624(0.464535:0.395349:0.898837)	-2577.39			
78	ENSEEUP00000002138|ENSEEUG00000002334|ENSEEUT00000002343|protein_coding|KANK1|KN-ENSPCAP00000002217|ENSPCAG00000002348|ENSPCAT00000002356|protein_coding|KANK1|KN	MA	0.134153	0.297572	0.450826	1.09915e-09	3159	262.887	2896.11		409	68.5487	340.45099999999996			0.147753	2.08753:1.89429:1.32674:1.76761:0.413407:1	0.611111(0.522989:0.402299:0.908046)	-4935.34			
79	ENSEEUP00000005219|ENSEEUG00000005629|ENSEEUT00000005729|protein_coding-ENSPCAP00000004283|ENSPCAG00000004463|ENSPCAT00000004566|protein_coding	MA	0.155666	0.25148200000000004	0.618996	0.000122385	3261	312.039	2948.96		470	68.6141	401.38599999999997			0.16483499999999998	0.897014:1.2996:0.693425:1.12919:0.419745:1	0.59964(0.523381:0.384892:0.890647)	-5302.76			
80	ENSEEUP00000005198|ENSEEUG00000005655|ENSEEUT00000005707|protein_coding|MET|MET-ENSPCAP00000009228|ENSPCAG00000009826|ENSPCAT00000009889|protein_coding|MET|MET	MA	0.0610232	0.15439	0.395255	3.28877e-05	2313	166.584	2146.42		148	24.291	123.709			0.0677475	2.71604:3.62337:1.72681:2.98225:0.884483:1	0.520558(0.414097:0.315859:0.831718)	-3193.14			
81	ENSEEUP00000012060|ENSEEUG00000013084|ENSEEUT00000013233|protein_coding|RIF1|replication-ENSPCAP00000008527|ENSPCAG00000009032|ENSPCAT00000009133|protein_coding|RIF1|replication	MA	0.20825700000000003	0.599435	0.34742199999999995	7.453129999999999e-29	4242	247.19099999999997	3994.81		796	120.339	675.6610000000001			0.231052	1.94331:1.67538:1.00074:1.43136:0.697239:1	0.483006(0.392491:0.295222:0.761305)	-7166.37			
82	ENSEEUP00000004476|ENSEEUG00000004824|ENSEEUT00000004904|protein_coding|DHX9|DExH-box-ENSPCAP00000010408|ENSPCAG00000011042|ENSPCAT00000011147|protein_coding|DHX9|DExH-box	MA	0.05643009999999999	0.0802302	0.7033520000000001	0.234386	2148	185.112	1962.89		118	13.950999999999999	104.04899999999999			0.058481200000000004	2.70643:5.19744:1.89371:4.12803:1.72496:1	0.514522(0.437296:0.315554:0.790717)	-2900.94			
83	ENSEEUP00000007547|ENSEEUG00000008224|ENSEEUT00000008284|protein_coding|TMEM131L|transmembrane-ENSPCAP00000004648|ENSPCAG00000004871|ENSPCAT00000004961|protein_coding|TMEM131L|transmembrane	MA	0.142252	0.41921800000000004	0.339326	1.6511300000000002e-17	2952	213.763	2738.24		411	76.8702	334.13			0.16230799999999998	1.16722:1.19895:0.902076:1.12622:0.242145:1	0.549777(0.430429:0.374561:0.844343)	-4748.19			
84	ENSEEUP00000010579|ENSEEUG00000011533|ENSEEUT00000011595|protein_coding|EIF2AK3|eukaryotic-ENSPCAP00000008902|ENSPCAG00000009521|ENSPCAT00000009539|protein_coding|EIF2AK3|eukaryotic	MA	0.05690930000000001	0.08697089999999999	0.6543479999999999	0.147587	2262	158.308	2103.69		126	12.9959	113.00399999999999			0.059013199999999995	1.64762:1.71839:1.31125:1.69516:0.34348:1	0.575904(0.453276:0.369495:0.904941)	-3052.63			
85	ENSEEUP00000000128|ENSEEUG00000000152|ENSEEUT00000000152|protein_coding|ZMYND11|zinc-ENSPCAP00000013848|ENSPCAG00000014823|ENSPCAT00000014820|protein_coding|ZMYND11|zinc	MA	0.00351206	0.0356461	0.098526	0.00530221	1686	82.5446	1603.46		8	2.74546	5.25454			0.00508531	9.46491:19.7324:20.63:20.3885:8.42124:1	0.614565(0.478686:0.366785:0.998224)	-1889.4			
86	ENSEEUP00000009851|ENSEEUG00000010762|ENSEEUT00000010813|protein_coding|CASK|calcium/calmodulin-ENSPCAP00000010846|ENSPCAG00000011513|ENSPCAT00000011617|protein_coding|CASK|calcium/calmodulin	MA	0.00423231	0.0185024	0.228744	0.020937900000000002	1758	123.839	1634.16		9	2.23965	6.76035			0.00523754	1.84051:1.78177:2.39816:2.33565:1.63224:1	0.510293(0.439328:0.289816:0.801733)	-2004.68			
87	ENSEEUP00000012208|ENSEEUG00000013337|ENSEEUT00000013390|protein_coding|POLR3B|RNA-ENSPCAP00000000884|ENSPCAG00000000881|ENSPCAT00000000938|protein_coding|POLR3B|RNA	MA	0.0168699	0.023641099999999998	0.713583	0.36035500000000004	1827	115.727	1711.27		31	2.68355	28.3165			0.0172988	1.22634:0.886609:1.00491:1.0839:0.466269:1	0.471946(0.3819:0.28009:0.753846)	-2190.09			
88	ENSEEUP00000014588|ENSEEUG00000015973|ENSEEUT00000015977|protein_coding|NCBP1|nuclear-ENSPCAP00000009324|ENSPCAG00000009943|ENSPCAT00000009990|protein_coding|NCBP1|nuclear	MA	0.0129976	0.0623141	0.20858200000000002	0.000540721	1812	125.948	1686.05		29	7.647139999999999	21.3529			0.0164255	3.55589:5.44242:3.48354:3.93784:0.295405:1	0.554813(0.465909:0.31016:0.888369)	-2173.97			
89	ENSEEUP00000013904|ENSEEUG00000015204|ENSEEUT00000015233|protein_coding|DLG1|discs-ENSPCAP00000011939|ENSPCAG00000012713|ENSPCAT00000012778|protein_coding|DLG1|discs	MA	0.014079399999999999	0.042539	0.33097600000000005	0.0250896	1887	111.6	1775.4		29	4.62863	24.3714			0.0157625	2.0172:1.97369:2.02183:1.99758:0.957149:1	0.543593(0.446449:0.329763:0.854566)	-2219.82			
90	ENSEEUP00000001479|ENSEEUG00000001622|ENSEEUT00000001629|protein_coding|PRKG1|protein-ENSPCAP00000007447|ENSPCAG00000007894|ENSPCAT00000007960|protein_coding|PRKG1|protein	MA	0.0044144	0.0112029	0.39404	0.53204	1755	64.612	1690.39		8	0.7074050000000001	7.29259			0.00466433	0.757825:2.77718:0.607271:0.677809:0.01:1	0.559785(0.472182:0.314788:0.892387)	-1982.27			
91	ENSEEUP00000013579|ENSEEUG00000014861|ENSEEUT00000014879|protein_coding|RC3H1|ring-ENSPCAP00000010082|ENSPCAG00000010775|ENSPCAT00000010808|protein_coding|RC3H1|ring	MA	0.03629330000000001	0.034540100000000004	1.0507600000000001	0.9987540000000001	1968	166.928	1801.07		69	5.59287	63.4071			0.0361446	1.2155:1.43977:0.913281:1.45522:0.0929593:1	0.549315(0.478435:0.363591:0.805918)	-2516.19			
92	ENSEEUP00000004719|ENSEEUG00000005153|ENSEEUT00000005173|protein_coding|IFIH1|interferon-ENSPCAP00000007183|ENSPCAG00000007680|ENSPCAT00000007676|protein_coding|IFIH1|interferon	MA	0.0996659	0.257438	0.387146	5.13561e-07	2514	143.951	2370.05		247	33.4958	213.50400000000002			0.1087	1.04888:1.20312:0.865888:1.13889:0.469263:1	0.58691(0.484979:0.32618:0.949571)	-3692.01			
93	ENSEEUP00000001884|ENSEEUG00000002068|ENSEEUT00000002066|protein_coding|IL6ST|interleukin-ENSPCAP00000009135|ENSPCAG00000009757|ENSPCAT00000009790|protein_coding|IL6ST|interleukin	MA	0.11823	0.22203499999999998	0.532486	0.000589429	2607	171.34400000000002	2435.66		291	33.9586	257.041			0.125053	1.34655:1.7251:1.04433:1.56673:0.443496:1	0.617594(0.478735:0.400763:0.973282)	-3980.01			
94	ENSEEUP00000010008|ENSEEUG00000010949|ENSEEUT00000010978|protein_coding|TAOK3|TAO-ENSPCAP00000010629|ENSPCAG00000011329|ENSPCAT00000011381|protein_coding|TAOK3|TAO	MA	0.00598787	0.0416644	0.143717	0.00116231	1746	110.294	1635.71		14	4.47086	9.52914			0.00824154	3.41106:4.21512:4.83508:4.7798:2.01752:1	0.512332(0.463004:0.251121:0.82287)	-1972.97			
95	ENSEEUP00000012447|ENSEEUG00000013619|ENSEEUT00000013650|protein_coding|SLF2|SMC5-SMC6-ENSPCAP00000011559|ENSPCAG00000012289|ENSPCAT00000012375|protein_coding|SLF2|SMC5-SMC6	MA	0.09946089999999999	0.182518	0.544937	0.00407992	2436	154.534	2281.47		231	25.5384	205.46200000000002			0.10472999999999999	0.93933:1.17741:0.784705:1.11142:0.382109:1	0.538385(0.416096:0.351455:0.847603)	-3578.62			
96	ENSEEUP00000005592|ENSEEUG00000006082|ENSEEUT00000006127|protein_coding|SEC14L1|SEC14-ENSPCAP00000007754|ENSPCAG00000008273|ENSPCAT00000008290|protein_coding|SEC14L1|SEC14	MA	0.0435353	0.15276800000000001	0.284976	1.70257e-06	2007	142.392	1864.61		97	20.4999	76.5001			0.0512851	2.7331:2.75834:2.46507:2.59799:0.750906:1	0.62028(0.501399:0.391608:0.967832)	-2681.11			
97	ENSEEUP00000006586|ENSEEUG00000007119|ENSEEUT00000007216|protein_coding|ABCB1|ATP-ENSPCAP00000014089|ENSPCAG00000015004|ENSPCAT00000015069|protein_coding|ABCB1|ATP	MA	0.0786091	0.10071000000000001	0.78055	0.224129	2325	219.357	2105.64		174	20.4884	153.512			0.08069420000000001	0.961722:1.52672:0.566845:1.586:0.168506:1	0.535842(0.433244:0.327061:0.847222)	-3260.16			
98	ENSEEUP00000000409|ENSEEUG00000000461|ENSEEUT00000000461|protein_coding|FBH1|F-box-ENSPCAP00000012738|ENSPCAG00000013584|ENSPCAT00000013629|protein_coding|FBH1|F-box	MA	0.09609630000000001	0.126824	0.757716	0.188682	2361	191.99599999999998	2169.0		213	22.2803	190.72			0.0985951	1.11959:1.33412:0.752246:1.2005:0.275291:1	0.57771(0.488753:0.342536:0.90184)	-3499.26			
99	ENSEEUP00000007144|ENSEEUG00000007844|ENSEEUT00000007843|protein_coding|ERCC4|ERCC-ENSPCAP00000009951|ENSPCAG00000010607|ENSPCAT00000010666|protein_coding|ERCC4|ERCC	MA	0.074115	0.156288	0.474221	0.0005936569999999999	2250	183.243	2066.76		168	26.4623	141.53799999999998			0.0808073	0.665219:1.77284:0.34945:1.16573:0.242708:1	0.590361(0.502738:0.35816:0.910186)	-3199.73			
100	ENSEEUP00000012456|ENSEEUG00000013603|ENSEEUT00000013662|protein_coding|CD109|CD109-ENSPCAP00000001249|ENSPCAG00000001220|ENSPCAT00000001328|protein_coding|CD109|CD109	MA	0.159841	0.331507	0.48216400000000004	1.8611e-08	2949	235.00400000000002	2714.0		441	67.1399	373.86			0.173521	0.958809:1.59329:0.418201:1.35535:0.370571:1	0.522073(0.423513:0.30772:0.834986)	-4753.12			
101	ENSEEUP00000010983|ENSEEUG00000012008|ENSEEUT00000012043|protein_coding|VPS35|VPS35-ENSPCAP00000010733|ENSPCAG00000011461|ENSPCAT00000011492|protein_coding|VPS35|VPS35	MA	0.016714700000000002	0.0457102	0.365667	0.0200314	1806	121.292	1684.71		33	5.42853	27.5715			0.018662099999999997	0.756318:0.911157:0.587312:0.722846:0.229083:1	0.54876(0.498739:0.2686:0.878941)	-2164.87			
102	ENSEEUP00000007796|ENSEEUG00000008497|ENSEEUT00000008558|protein_coding|ERCC6|ERCC-ENSPCAP00000003701|ENSPCAG00000003839|ENSPCAT00000003946|protein_coding|ERCC6|ERCC	MA	0.142087	0.42820699999999995	0.33181900000000003	2.38275e-16	2934	180.55	2753.45		403	66.498	336.50199999999995			0.159694	2.23395:2.21993:1.80879:2.06571:0.595727:1	0.528386(0.429891:0.323871:0.831395)	-4654.45			
103	ENSEEUP00000009431|ENSEEUG00000010236|ENSEEUT00000010343|protein_coding|DDX60|DExD/H-box-ENSPCAP00000002614|ENSPCAG00000002661|ENSPCAT00000002772|protein_coding|DDX60|DExD/H-box	MA	0.190527	0.366287	0.520159	3.40956e-07	3249	204.06	3044.94		549	62.6591	486.341			0.201566	1.3795:1.58878:0.984539:1.46465:0.483332:1	0.501515(0.418788:0.258182:0.827576)	-5389.52			
104	ENSEEUP00000014510|ENSEEUG00000015880|ENSEEUT00000015891|protein_coding|NCKAP1L|NCK-ENSPCAP00000008777|ENSPCAG00000009318|ENSPCAT00000009409|protein_coding|NCKAP1L|NCK	MA	0.0586134	0.156304	0.374996	3.57483e-05	2049	162.283	1886.72		127	23.6952	103.305			0.06635060000000001	1.47858:2.63466:0.537998:1.69339:0.100471:1	0.466548(0.389384:0.264942:0.745317)	-2803.93			
105	ENSEEUP00000001590|ENSEEUG00000001752|ENSEEUT00000001747|protein_coding||kelch-ENSPCAP00000001434|ENSPCAG00000001550|ENSPCAT00000001525|protein_coding	MA	0.042406099999999995	0.09753939999999998	0.434758	0.00273964	1830	153.391	1676.61		82	14.2559	67.7441			0.0470274	1.9849:2.02806:1.49906:1.93609:0.148023:1	0.63557(0.543372:0.364975:0.998363)	-2408.48			
106	ENSEEUP00000006127|ENSEEUG00000006648|ENSEEUT00000006710|protein_coding|KDM1A|lysine-ENSPCAP00000010363|ENSPCAG00000011027|ENSPCAT00000011099|protein_coding|KDM1A|lysine	MA	0.015159	0.0345715	0.438482	0.0403469	1731	180.96200000000002	1550.04		29	6.09777	22.9022			0.017188400000000003	1.85205:1.99438:1.69518:1.82805:0.323029:1	0.578601(0.515432:0.387654:0.832716)	-2066.51			
107	ENSEEUP00000000302|ENSEEUG00000000344|ENSEEUT00000000343|protein_coding|BCL6|BCL6-ENSPCAP00000007157|ENSPCAG00000007666|ENSPCAT00000007647|protein_coding|BCL6|BCL6	MA	0.0275926	0.11742000000000001	0.23499	1.8238e-05	1782	124.262	1657.74		57	13.785	43.215			0.0338564	3.41834:4.04939:2.88334:3.28547:0.491699:1	0.624178(0.477997:0.444613:0.949924)	-2262.43			
108	ENSEEUP00000008943|ENSEEUG00000009783|ENSEEUT00000009813|protein_coding|OTUD4|OTU-ENSPCAP00000005919|ENSPCAG00000006278|ENSPCAT00000006332|protein_coding|OTUD4|OTU	MA	0.0854317	0.312987	0.272956	1.2179e-13	2346	158.034	2187.97		211	44.1511	166.84900000000002			0.100761	2.35974:2.23432:1.75112:2.024:0.540922:1	0.586095(0.491715:0.385965:0.880604)	-3428.69			
109	ENSEEUP00000007103|ENSEEUG00000007755|ENSEEUT00000007797|protein_coding|APP|amyloid-ENSPCAP00000012953|ENSPCAG00000013815|ENSPCAT00000013859|protein_coding|APP|amyloid	MA	0.016103299999999997	0.0319343	0.504263	0.18576800000000002	1671	122.03299999999999	1548.97		28	3.78346	24.2165			0.0172594	2.47913:4.94665:1.90764:3.82003:0.01:1	0.5704(0.517544:0.318489:0.875169)	-1979.23			
110	ENSEEUP00000003696|ENSEEUG00000004010|ENSEEUT00000004065|protein_coding|TTBK1|tau-ENSPCAP00000003122|ENSPCAG00000003274|ENSPCAT00000003324|protein_coding|TTBK1|tau	MA	0.0727161	0.37916300000000003	0.191781	1.83277e-23	2292	177.812	2114.19		193	58.8365	134.164			0.09648999999999999	3.88957:1.56091:1.10841:1.16486:0.949465:1	0.597472(0.539336:0.404739:0.848341)	-3266.91			
111	ENSEEUP00000012214|ENSEEUG00000013332|ENSEEUT00000013396|protein_coding|KIF14|kinesin-ENSPCAP00000013884|ENSPCAG00000014778|ENSPCAT00000014858|protein_coding|KIF14|kinesin	MA	0.183553	0.480739	0.381815	3.35413e-17	3252	209.903	3042.1		550	84.1803	465.82			0.202736	1.87521:1.73386:1.30784:1.60738:0.547647:1	0.517619(0.414259:0.323602:0.814997)	-5397.29			
112	ENSEEUP00000006353|ENSEEUG00000006961|ENSEEUT00000006966|protein_coding|SH3RF1|SH3-ENSPCAP00000008585|ENSPCAG00000009187|ENSPCAT00000009196|protein_coding|SH3RF1|SH3	MA	0.05068	0.0669314	0.757193	0.3059	1983	201.46400000000003	1781.54		99	12.8642	86.1358			0.052331100000000005	2.06316:2.21496:1.74719:2.26496:0.684699:1	0.621266(0.514337:0.455197:0.894265)	-2646.69			
113	ENSEEUP00000013013|ENSEEUG00000014260|ENSEEUT00000014259|protein_coding|MMP14|matrix-ENSPCAP00000000699|ENSPCAG00000000757|ENSPCAT00000000741|protein_coding|MMP14|matrix	MA	0.028621800000000003	0.083551	0.342567	0.00346623	1740	122.493	1617.51		54	9.77629	44.2237			0.0324887	0.365988:1.18141:0.226477:0.679268:0.195541:1	0.658061(0.54389:0.432014:0.998279)	-2219.17			
114	ENSEEUP00000007749|ENSEEUG00000008483|ENSEEUT00000008505|protein_coding|PDE4B|phosphodiesterase-ENSPCAP00000008705|ENSPCAG00000009317|ENSPCAT00000009328|protein_coding|PDE4B|phosphodiesterase	MA	0.0198608	0.134301	0.14788199999999999	1.48688e-08	1713	117.286	1595.71		46	15.2723	30.7277			0.027696299999999997	4.80569:5.04776:5.09972:5.2154:1.70874:1	0.570735(0.469487:0.347434:0.895284)	-2115.59			
115	ENSEEUP00000008042|ENSEEUG00000008710|ENSEEUT00000008829|protein_coding|NLRC5|NLR-ENSPCAP00000010265|ENSPCAG00000010689|ENSPCAT00000010999|protein_coding|NLRC5|NLR	MA	0.24011999999999997	0.336835	0.7128720000000001	0.0011912000000000001	3528	320.68	3207.32		700	86.1022	613.898			0.24891100000000002	1.58517:3.2153:0.748699:1.45849:0.492892:1	0.556033(0.509164:0.335052:0.823883)	-6152.52			
116	ENSEEUP00000002833|ENSEEUG00000003073|ENSEEUT00000003086|protein_coding|MAP3K20|mitogen-activated-ENSPCAP00000003570|ENSPCAG00000003774|ENSPCAT00000003804|protein_coding|MAP3K20|mitogen-activated	MA	0.0728786	0.202433	0.360013	4.598949999999999e-06	2061	129.905	1931.1		154	24.2452	129.755			0.0810444	1.96665:1.76245:1.31912:1.80921:0.537353:1	0.589918(0.459128:0.374659:0.935967)	-2917.27			
